,resultId,number,grid,position,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,round,date,time_hour,circuitRef,country,lat,status,driverRef,dob,nationality,constructorRef
5368,5369,5,4,\N,11,0.0,20,\N,\N,\N,\N,\N,\N,10,14/08/94,\N,valencia,Spain,39.4589,Gearbox,montoya,1975-09-20,Colombian,brawn
5369,5370,8,13,\N,12,0.0,19,\N,\N,\N,\N,\N,\N,10,14/08/94,\N,valencia,Spain,39.4589,Gearbox,montermini,1964-05-30,Italian,bmw_sauber
5370,5371,2,6,\N,13,0.0,17,\N,\N,\N,\N,\N,\N,10,14/08/94,\N,valencia,Spain,39.4589,+1 Lap,trulli,1974-07-13,Italian,renault
5371,5372,6,19,\N,14,0.0,15,\N,\N,\N,\N,\N,\N,10,14/08/94,\N,valencia,Spain,39.4589,Exhaust,wilson,1978-07-31,British,brawn
5372,5373,3,5,\N,15,0.0,6,\N,\N,\N,\N,\N,\N,10,14/08/94,\N,valencia,Spain,39.4589,Steering,sospiri,1966-10-07,Italian,lola
5373,5374,27,2,\N,16,0.0,1,\N,\N,\N,\N,\N,\N,10,14/08/94,\N,valencia,Spain,39.4589,+1 Lap,irvine,1965-11-10,British,toyota
5374,5375,4,7,\N,17,0.0,0,\N,\N,\N,\N,\N,\N,10,14/08/94,\N,valencia,Spain,39.4589,Engine,suzuki,1960-09-08,Japanese,lola
5375,5376,7,8,\N,18,0.0,0,\N,\N,\N,\N,\N,\N,10,14/08/94,\N,valencia,Spain,39.4589,Engine,marques,1976-01-19,Brazilian,bmw_sauber
5376,5377,30,9,\N,19,0.0,0,\N,\N,\N,\N,\N,\N,10,14/08/94,\N,valencia,Spain,39.4589,Engine,verstappen,1972-03-04,Dutch,bar
5377,5378,15,10,\N,20,0.0,0,\N,\N,\N,\N,\N,\N,10,14/08/94,\N,valencia,Spain,39.4589,Engine,hakkinen,1968-09-28,Finnish,minardi
5378,5379,14,11,\N,21,0.0,0,\N,\N,\N,\N,\N,\N,10,14/08/94,\N,valencia,Spain,39.4589,Engine,ralf_schumacher,1975-06-30,German,minardi
5379,5380,12,15,\N,22,0.0,0,\N,\N,\N,\N,\N,\N,10,14/08/94,\N,valencia,Spain,39.4589,Engine,mcnish,1969-12-29,British,larrousse
5380,5381,29,18,\N,23,0.0,0,\N,\N,\N,\N,\N,\N,10,14/08/94,\N,valencia,Spain,39.4589,Engine,gounon,1963-01-01,French,bar
5381,5382,23,20,\N,24,0.0,0,\N,\N,\N,\N,\N,\N,10,14/08/94,\N,valencia,Spain,39.4589,Engine,mansell,1953-08-08,British,jaguar
5382,5383,11,21,\N,25,0.0,0,\N,\N,\N,\N,\N,\N,10,14/08/94,\N,valencia,Spain,39.4589,Engine,damon_hill,1960-09-17,British,larrousse
5383,5384,24,23,\N,26,0.0,0,\N,\N,\N,\N,\N,\N,10,14/08/94,\N,valencia,Spain,39.4589,Engine,beretta,1969-11-23,Monegasque,jaguar
5384,5385,34,0,\N,27,0.0,0,\N,\N,\N,\N,\N,\N,10,14/08/94,\N,valencia,Spain,39.4589,Injury,schiattarella,1967-11-17,Italian,simtek
5385,5386,33,0,\N,28,0.0,0,\N,\N,\N,\N,\N,\N,10,14/08/94,\N,valencia,Spain,39.4589,Injury,lehto,1966-01-31,Finnish,simtek
5386,5387,5,1,1,1,10.0,77,1:48:00.185,6480185,\N,\N,\N,\N,11,28/08/94,\N,monza,Italy,45.6156,Disqualified,montoya,1975-09-20,Colombian,brawn
5387,5388,0,2,2,2,6.0,77,+20.827,6501012,\N,\N,\N,\N,11,28/08/94,\N,monza,Italy,45.6156,Disqualified,sarrazin,1975-11-02,French,renault
5388,5389,6,12,3,3,4.0,77,+1:10.329,6550514,\N,\N,\N,\N,11,28/08/94,\N,monza,Italy,45.6156,Disqualified,wilson,1978-07-31,British,brawn
5389,5390,8,6,4,4,3.0,76,\N,\N,\N,\N,\N,\N,11,28/08/94,\N,monza,Italy,45.6156,+1 Lap,montermini,1964-05-30,Italian,bmw_sauber
5390,5391,4,11,5,5,2.0,76,\N,\N,\N,\N,\N,\N,11,28/08/94,\N,monza,Italy,45.6156,+2 Laps,suzuki,1960-09-08,Japanese,lola
5391,5392,26,9,6,6,1.0,76,\N,\N,\N,\N,\N,\N,11,28/08/94,\N,monza,Italy,45.6156,+2 Laps,pantano,1979-02-04,Italian,forti
5392,5393,24,20,7,7,0.0,75,\N,\N,\N,\N,\N,\N,11,28/08/94,\N,monza,Italy,45.6156,+3 Laps,beretta,1969-11-23,Monegasque,jaguar
5393,5394,20,21,8,8,0.0,75,\N,\N,\N,\N,\N,\N,11,28/08/94,\N,monza,Italy,45.6156,+3 Laps,brabham,1965-09-05,Australian,brabham
5394,5395,19,25,9,9,0.0,75,\N,\N,\N,\N,\N,\N,11,28/08/94,\N,monza,Italy,45.6156,+3 Laps,ratzenberger,1960-07-04,Austrian,brabham
5395,5396,25,18,10,10,0.0,75,\N,\N,\N,\N,\N,\N,11,28/08/94,\N,monza,Italy,45.6156,+3 Laps,fittipaldi,1971-01-18,Brazilian,forti
5396,5397,31,23,11,11,0.0,74,\N,\N,\N,\N,\N,\N,11,28/08/94,\N,monza,Italy,45.6156,+4 Laps,senna,1960-03-21,Brazilian,team_lotus
5397,5398,28,4,12,12,0.0,72,\N,\N,\N,\N,\N,\N,11,28/08/94,\N,monza,Italy,45.6156,Gearbox,larini,1964-03-19,Italian,toyota
5398,5399,11,22,13,13,0.0,72,\N,\N,\N,\N,\N,\N,11,28/08/94,\N,monza,Italy,45.6156,+6 Laps,damon_hill,1960-09-17,British,larrousse
5399,5400,9,16,14,14,0.0,69,\N,\N,\N,\N,\N,\N,11,28/08/94,\N,monza,Italy,45.6156,Clutch,alboreto,1956-12-23,Italian,pacific
5400,5401,2,3,\N,15,0.0,59,\N,\N,\N,\N,\N,\N,11,28/08/94,\N,monza,Italy,45.6156,Radiator,trulli,1974-07-13,Italian,renault
5401,5402,27,13,\N,16,0.0,58,\N,\N,\N,\N,\N,\N,11,28/08/94,\N,monza,Italy,45.6156,Transmission,irvine,1965-11-10,British,toyota
5402,5403,23,15,\N,17,0.0,58,\N,\N,\N,\N,\N,\N,11,28/08/94,\N,monza,Italy,45.6156,Radiator,mansell,1953-08-08,British,jaguar
5403,5404,30,8,\N,18,0.0,39,\N,\N,\N,\N,\N,\N,11,28/08/94,\N,monza,Italy,45.6156,Transmission,verstappen,1972-03-04,Dutch,bar
5404,5405,12,24,\N,19,0.0,34,\N,\N,\N,\N,\N,\N,11,28/08/94,\N,monza,Italy,45.6156,+1 Lap,mcnish,1969-12-29,British,larrousse
5405,5406,29,17,\N,20,0.0,30,\N,\N,\N,\N,\N,\N,11,28/08/94,\N,monza,Italy,45.6156,Engine,gounon,1963-01-01,French,bar
5406,5407,10,19,\N,21,0.0,30,\N,\N,\N,\N,\N,\N,11,28/08/94,\N,monza,Italy,45.6156,Engine,fontana,1975-01-20,Argentine,pacific
5407,5408,7,14,\N,22,0.0,21,\N,\N,\N,\N,\N,\N,11,28/08/94,\N,monza,Italy,45.6156,Fuel pump,adams,1969-11-19,Belgian,bmw_sauber
5408,5409,32,26,\N,23,0.0,9,\N,\N,\N,\N,\N,\N,11,28/08/94,\N,monza,Italy,45.6156,Rear wing,alliot,1954-07-27,French,team_lotus
5409,5410,3,5,\N,24,0.0,0,\N,\N,\N,\N,\N,\N,11,28/08/94,\N,monza,Italy,45.6156,Engine,sospiri,1966-10-07,Italian,lola
5410,5411,15,7,\N,25,0.0,0,\N,\N,\N,\N,\N,\N,11,28/08/94,\N,monza,Italy,45.6156,Engine,hakkinen,1968-09-28,Finnish,minardi
5411,5412,14,10,\N,26,0.0,0,\N,\N,\N,\N,\N,\N,11,28/08/94,\N,monza,Italy,45.6156,Engine,ralf_schumacher,1975-06-30,German,minardi
5412,5413,34,0,\N,27,0.0,0,\N,\N,\N,\N,\N,\N,11,28/08/94,\N,monza,Italy,45.6156,Injury,schiattarella,1967-11-17,Italian,simtek
5413,5414,33,0,\N,28,0.0,0,\N,\N,\N,\N,\N,\N,11,28/08/94,\N,monza,Italy,45.6156,Injury,lehto,1966-01-31,Finnish,simtek
5414,5415,0,3,1,1,10.0,44,1:28:47.1,5327100,\N,\N,\N,\N,12,11/09/94,\N,marina_bay,Singapore,1.2914,Disqualified,sarrazin,1975-11-02,French,renault
5415,5416,7,8,2,2,6.0,44,+51.381,5378481,\N,\N,\N,\N,12,11/09/94,\N,marina_bay,Singapore,1.2914,Disqualified,marques,1976-01-19,Brazilian,bmw_sauber
5416,5417,6,6,3,3,4.0,44,+1:10.453,5397553,\N,\N,\N,\N,12,11/09/94,\N,marina_bay,Singapore,1.2914,Disqualified,wilson,1978-07-31,British,brawn
5417,5418,2,7,4,4,3.0,44,+1:45.787,5432887,\N,\N,\N,\N,12,11/09/94,\N,marina_bay,Singapore,1.2914,Disqualified,trulli,1974-07-13,Italian,renault
5418,5419,4,12,5,5,2.0,43,\N,\N,\N,\N,\N,\N,12,11/09/94,\N,marina_bay,Singapore,1.2914,+2 Laps,suzuki,1960-09-08,Japanese,lola
5419,5420,10,14,6,6,1.0,43,\N,\N,\N,\N,\N,\N,12,11/09/94,\N,marina_bay,Singapore,1.2914,+2 Laps,fontana,1975-01-20,Argentine,pacific
5420,5421,26,17,7,7,0.0,43,\N,\N,\N,\N,\N,\N,12,11/09/94,\N,marina_bay,Singapore,1.2914,+2 Laps,pantano,1979-02-04,Italian,forti
5421,5422,23,10,8,8,0.0,43,\N,\N,\N,\N,\N,\N,12,11/09/94,\N,marina_bay,Singapore,1.2914,+2 Laps,mansell,1953-08-08,British,jaguar
5422,5423,24,18,9,9,0.0,43,\N,\N,\N,\N,\N,\N,12,11/09/94,\N,marina_bay,Singapore,1.2914,+2 Laps,beretta,1969-11-23,Monegasque,jaguar
5423,5424,25,16,10,10,0.0,42,\N,\N,\N,\N,\N,\N,12,11/09/94,\N,marina_bay,Singapore,1.2914,+3 Laps,fittipaldi,1971-01-18,Brazilian,forti
5424,5425,32,25,11,11,0.0,42,\N,\N,\N,\N,\N,\N,12,11/09/94,\N,marina_bay,Singapore,1.2914,+3 Laps,alliot,1954-07-27,French,team_lotus
5425,5426,12,20,12,12,0.0,41,\N,\N,\N,\N,\N,\N,12,11/09/94,\N,marina_bay,Singapore,1.2914,+4 Laps,mcnish,1969-12-29,British,larrousse
5426,5427,15,4,13,13,0.0,40,\N,\N,\N,\N,\N,\N,12,11/09/94,\N,marina_bay,Singapore,1.2914,Underweight,hakkinen,1968-09-28,Finnish,minardi
5427,5428,5,2,\N,14,0.0,44,\N,\N,\N,\N,\N,\N,12,11/09/94,\N,marina_bay,Singapore,1.2914,Accident,montoya,1975-09-20,Colombian,brawn
5428,5429,9,24,\N,15,0.0,33,\N,\N,\N,\N,\N,\N,12,11/09/94,\N,marina_bay,Singapore,1.2914,Gearbox,alboreto,1956-12-23,Italian,pacific
5429,5430,31,21,\N,16,0.0,29,\N,\N,\N,\N,\N,\N,12,11/09/94,\N,marina_bay,Singapore,1.2914,Throttle,senna,1960-03-21,Brazilian,team_lotus
5430,5431,29,15,\N,17,0.0,27,\N,\N,\N,\N,\N,\N,12,11/09/94,\N,marina_bay,Singapore,1.2914,Steering,gounon,1963-01-01,French,bar
5431,5432,8,13,\N,18,0.0,24,\N,\N,\N,\N,\N,\N,12,11/09/94,\N,marina_bay,Singapore,1.2914,Radiator,montermini,1964-05-30,Italian,bmw_sauber
5432,5433,14,1,\N,19,0.0,19,\N,\N,\N,\N,\N,\N,12,11/09/94,\N,marina_bay,Singapore,1.2914,Radiator,ralf_schumacher,1975-06-30,German,minardi
5433,5434,3,23,\N,20,0.0,18,\N,\N,\N,\N,\N,\N,12,11/09/94,\N,marina_bay,Singapore,1.2914,Gearbox,sospiri,1966-10-07,Italian,lola
5434,5435,11,26,\N,21,0.0,15,\N,\N,\N,\N,\N,\N,12,11/09/94,\N,marina_bay,Singapore,1.2914,Radiator,dalmas,1961-07-28,French,larrousse
5435,5436,28,11,\N,22,0.0,11,\N,\N,\N,\N,\N,\N,12,11/09/94,\N,marina_bay,Singapore,1.2914,Gearbox,larini,1964-03-19,Italian,toyota
5436,5437,19,19,\N,23,0.0,11,\N,\N,\N,\N,\N,\N,12,11/09/94,\N,marina_bay,Singapore,1.2914,Gearbox,adams,1969-11-19,Belgian,brabham
5437,5438,30,9,\N,24,0.0,10,\N,\N,\N,\N,\N,\N,12,11/09/94,\N,marina_bay,Singapore,1.2914,Crankshaft,verstappen,1972-03-04,Dutch,bar
5438,5439,20,22,\N,25,0.0,3,\N,\N,\N,\N,\N,\N,12,11/09/94,\N,marina_bay,Singapore,1.2914,Gearbox,brabham,1965-09-05,Australian,brabham
5439,5440,27,5,\N,26,0.0,2,\N,\N,\N,\N,\N,\N,12,11/09/94,\N,marina_bay,Singapore,1.2914,Gearbox,irvine,1965-11-10,British,toyota
5440,5441,34,0,\N,27,0.0,0,\N,\N,\N,\N,\N,\N,12,11/09/94,\N,marina_bay,Singapore,1.2914,Injury,schiattarella,1967-11-17,Italian,simtek
5441,5442,33,0,\N,28,0.0,0,\N,\N,\N,\N,\N,\N,12,11/09/94,\N,marina_bay,Singapore,1.2914,Injury,lehto,1966-01-31,Finnish,simtek
5442,5443,0,3,1,1,10.0,53,1:18:03.2,4683200,\N,\N,\N,\N,13,25/09/94,\N,okayama,Japan,34.915,Disqualified,sarrazin,1975-11-02,French,renault
5443,5444,28,2,2,2,6.0,53,+4.93,4688130,\N,\N,\N,\N,13,25/09/94,\N,okayama,Japan,34.915,Disqualified,larini,1964-03-19,Italian,toyota
5444,5445,7,7,3,3,4.0,53,+25.64,4708840,\N,\N,\N,\N,13,25/09/94,\N,okayama,Japan,34.915,Disqualified,marques,1976-01-19,Brazilian,bmw_sauber
5445,5446,14,16,4,4,3.0,53,+50.634,4733834,\N,\N,\N,\N,13,25/09/94,\N,okayama,Japan,34.915,Disqualified,ralf_schumacher,1975-06-30,German,minardi
5446,5447,8,15,5,5,2.0,53,+1:25.575,4768775,\N,\N,\N,\N,13,25/09/94,\N,okayama,Japan,34.915,Disqualified,montermini,1964-05-30,Italian,bmw_sauber
5447,5448,2,5,6,6,1.0,52,\N,\N,\N,\N,\N,\N,13,25/09/94,\N,okayama,Japan,34.915,Wheel nut,trulli,1974-07-13,Italian,renault
5448,5449,25,12,7,7,0.0,52,\N,\N,\N,\N,\N,\N,13,25/09/94,\N,okayama,Japan,34.915,+2 Laps,fittipaldi,1971-01-18,Brazilian,forti
5449,5450,20,24,8,8,0.0,52,\N,\N,\N,\N,\N,\N,13,25/09/94,\N,okayama,Japan,34.915,+2 Laps,brabham,1965-09-05,Australian,brabham
5450,5451,5,20,9,9,0.0,52,\N,\N,\N,\N,\N,\N,13,25/09/94,\N,okayama,Japan,34.915,+2 Laps,cesaris,1959-05-31,Italian,brawn
5451,5452,26,6,10,10,0.0,51,\N,\N,\N,\N,\N,\N,13,25/09/94,\N,okayama,Japan,34.915,+3 Laps,pantano,1979-02-04,Italian,forti
5452,5453,31,26,\N,11,0.0,46,\N,\N,\N,\N,\N,\N,13,25/09/94,\N,okayama,Japan,34.915,Driveshaft,senna,1960-03-21,Brazilian,team_lotus
5453,5454,3,14,\N,12,0.0,45,\N,\N,\N,\N,\N,\N,13,25/09/94,\N,okayama,Japan,34.915,Radiator,sospiri,1966-10-07,Italian,lola
5454,5455,9,19,\N,13,0.0,43,\N,\N,\N,\N,\N,\N,13,25/09/94,\N,okayama,Japan,34.915,Gearbox,alboreto,1956-12-23,Italian,pacific
5455,5456,15,9,\N,14,0.0,41,\N,\N,\N,\N,\N,\N,13,25/09/94,\N,okayama,Japan,34.915,Gearbox,hakkinen,1968-09-28,Finnish,minardi
5456,5457,4,21,\N,15,0.0,39,\N,\N,\N,\N,\N,\N,13,25/09/94,\N,okayama,Japan,34.915,Radiator,suzuki,1960-09-08,Japanese,lola
5457,5458,23,18,\N,16,0.0,30,\N,\N,\N,\N,\N,\N,13,25/09/94,\N,okayama,Japan,34.915,Radiator,mansell,1953-08-08,British,jaguar
5458,5459,24,22,\N,17,0.0,28,\N,\N,\N,\N,\N,\N,13,25/09/94,\N,okayama,Japan,34.915,Transmission,beretta,1969-11-23,Monegasque,jaguar
5459,5460,30,11,\N,18,0.0,22,\N,\N,\N,\N,\N,\N,13,25/09/94,\N,okayama,Japan,34.915,Gearbox,verstappen,1972-03-04,Dutch,bar
5460,5461,29,8,\N,19,0.0,20,\N,\N,\N,\N,\N,\N,13,25/09/94,\N,okayama,Japan,34.915,Gearbox,gounon,1963-01-01,French,bar
5461,5462,32,25,\N,20,0.0,20,\N,\N,\N,\N,\N,\N,13,25/09/94,\N,okayama,Japan,34.915,Transmission,alliot,1954-07-27,French,team_lotus
5462,5463,19,23,\N,21,0.0,18,\N,\N,\N,\N,\N,\N,13,25/09/94,\N,okayama,Japan,34.915,Radiator,noda,1969-03-07,Japanese,brabham
5463,5464,27,1,\N,22,0.0,14,\N,\N,\N,\N,\N,\N,13,25/09/94,\N,okayama,Japan,34.915,Transmission,irvine,1965-11-10,British,toyota
5464,5465,12,4,\N,23,0.0,13,\N,\N,\N,\N,\N,\N,13,25/09/94,\N,okayama,Japan,34.915,Underweight,mcnish,1969-12-29,British,larrousse
5465,5466,6,10,\N,24,0.0,0,\N,\N,\N,\N,\N,\N,13,25/09/94,\N,okayama,Japan,34.915,Engine,wilson,1978-07-31,British,brawn
5466,5467,11,13,\N,25,0.0,0,\N,\N,\N,\N,\N,\N,13,25/09/94,\N,okayama,Japan,34.915,Engine,damon_hill,1960-09-17,British,larrousse
5467,5468,10,17,\N,26,0.0,0,\N,\N,\N,\N,\N,\N,13,25/09/94,\N,okayama,Japan,34.915,Engine,fontana,1975-01-20,Argentine,pacific
5468,5469,34,0,\N,27,0.0,0,\N,\N,\N,\N,\N,\N,13,25/09/94,\N,okayama,Japan,34.915,Injury,schiattarella,1967-11-17,Italian,simtek
5469,5470,33,0,\N,28,0.0,0,\N,\N,\N,\N,\N,\N,13,25/09/94,\N,okayama,Japan,34.915,Injury,lehto,1966-01-31,Finnish,simtek
5470,5471,0,2,1,1,10.0,71,1:45:10.1,6310100,\N,\N,\N,\N,14,16/10/94,\N,estoril,Portugal,38.7506,Disqualified,sarrazin,1975-11-02,French,renault
5471,5472,2,3,2,2,6.0,71,+0.603,6310703,\N,\N,\N,\N,14,16/10/94,\N,estoril,Portugal,38.7506,Disqualified,trulli,1974-07-13,Italian,renault
5472,5473,7,4,3,3,4.0,71,+20.193,6330293,\N,\N,\N,\N,14,16/10/94,\N,estoril,Portugal,38.7506,Disqualified,marques,1976-01-19,Brazilian,bmw_sauber
5473,5474,14,8,4,4,3.0,71,+28.003,6338103,\N,\N,\N,\N,14,16/10/94,\N,estoril,Portugal,38.7506,Disqualified,ralf_schumacher,1975-06-30,German,minardi
5474,5475,6,10,5,5,2.0,71,+29.385,6339485,\N,\N,\N,\N,14,16/10/94,\N,estoril,Portugal,38.7506,Disqualified,wilson,1978-07-31,British,brawn
5475,5476,8,7,6,6,1.0,71,+52.702,6362802,\N,\N,\N,\N,14,16/10/94,\N,estoril,Portugal,38.7506,Disqualified,montermini,1964-05-30,Italian,bmw_sauber
5476,5477,15,13,7,7,0.0,70,\N,\N,\N,\N,\N,\N,14,16/10/94,\N,estoril,Portugal,38.7506,+2 Laps,hakkinen,1968-09-28,Finnish,minardi
5477,5478,9,11,8,8,0.0,70,\N,\N,\N,\N,\N,\N,14,16/10/94,\N,estoril,Portugal,38.7506,+2 Laps,alboreto,1956-12-23,Italian,pacific
5478,5479,10,16,9,9,0.0,70,\N,\N,\N,\N,\N,\N,14,16/10/94,\N,estoril,Portugal,38.7506,+2 Laps,fontana,1975-01-20,Argentine,pacific
5479,5480,25,21,10,10,0.0,70,\N,\N,\N,\N,\N,\N,14,16/10/94,\N,estoril,Portugal,38.7506,+2 Laps,fittipaldi,1971-01-18,Brazilian,forti
5480,5481,12,20,11,11,0.0,70,\N,\N,\N,\N,\N,\N,14,16/10/94,\N,estoril,Portugal,38.7506,+2 Laps,mcnish,1969-12-29,British,larrousse
5481,5482,23,18,12,12,0.0,69,\N,\N,\N,\N,\N,\N,14,16/10/94,\N,estoril,Portugal,38.7506,+3 Laps,mansell,1953-08-08,British,jaguar
5482,5483,24,19,13,13,0.0,69,\N,\N,\N,\N,\N,\N,14,16/10/94,\N,estoril,Portugal,38.7506,+3 Laps,beretta,1969-11-23,Monegasque,jaguar
5483,5484,19,23,14,14,0.0,69,\N,\N,\N,\N,\N,\N,14,16/10/94,\N,estoril,Portugal,38.7506,+3 Laps,noda,1969-03-07,Japanese,brabham
5484,5485,32,26,15,15,0.0,67,\N,\N,\N,\N,\N,\N,14,16/10/94,\N,estoril,Portugal,38.7506,+5 Laps,alliot,1954-07-27,French,team_lotus
5485,5486,11,25,16,16,0.0,67,\N,\N,\N,\N,\N,\N,14,16/10/94,\N,estoril,Portugal,38.7506,+5 Laps,dalmas,1961-07-28,French,larrousse
5486,5487,26,15,\N,17,0.0,70,\N,\N,\N,\N,\N,\N,14,16/10/94,\N,estoril,Portugal,38.7506,Accident,pantano,1979-02-04,Italian,forti
5487,5488,4,12,\N,18,0.0,61,\N,\N,\N,\N,\N,\N,14,16/10/94,\N,estoril,Portugal,38.7506,Gearbox,suzuki,1960-09-08,Japanese,lola
5488,5489,5,14,\N,19,0.0,60,\N,\N,\N,\N,\N,\N,14,16/10/94,\N,estoril,Portugal,38.7506,Radiator,cesaris,1959-05-31,Italian,brawn
5489,5490,29,17,\N,20,0.0,54,\N,\N,\N,\N,\N,\N,14,16/10/94,\N,estoril,Portugal,38.7506,Radiator,gounon,1963-01-01,French,bar
5490,5491,27,5,\N,21,0.0,38,\N,\N,\N,\N,\N,\N,14,16/10/94,\N,estoril,Portugal,38.7506,Engine,irvine,1965-11-10,British,toyota
5491,5492,31,24,\N,22,0.0,36,\N,\N,\N,\N,\N,\N,14,16/10/94,\N,estoril,Portugal,38.7506,Engine,senna,1960-03-21,Brazilian,team_lotus
5492,5493,30,9,\N,23,0.0,31,\N,\N,\N,\N,\N,\N,14,16/10/94,\N,estoril,Portugal,38.7506,Overheating,verstappen,1972-03-04,Dutch,bar
5493,5494,20,22,\N,24,0.0,27,\N,\N,\N,\N,\N,\N,14,16/10/94,\N,estoril,Portugal,38.7506,Brakes,brabham,1965-09-05,Australian,brabham
5494,5495,3,6,\N,25,0.0,26,\N,\N,\N,\N,\N,\N,14,16/10/94,\N,estoril,Portugal,38.7506,Transmission,sospiri,1966-10-07,Italian,lola
5495,5496,28,1,\N,26,0.0,7,\N,\N,\N,\N,\N,\N,14,16/10/94,\N,estoril,Portugal,38.7506,Transmission,larini,1964-03-19,Italian,toyota
5496,5497,34,0,\N,27,0.0,0,\N,\N,\N,\N,\N,\N,14,16/10/94,\N,estoril,Portugal,38.7506,Injury,schiattarella,1967-11-17,Italian,simtek
5497,5498,33,0,\N,28,0.0,0,\N,\N,\N,\N,\N,\N,14,16/10/94,\N,estoril,Portugal,38.7506,Injury,lehto,1966-01-31,Finnish,simtek
5498,5499,5,1,1,1,10.0,69,1:40:27.3,6027300,\N,\N,\N,\N,15,06/11/94,\N,osterreichring,Austria,47.2197,Disqualified,montoya,1975-09-20,Colombian,brawn
5499,5500,0,2,2,2,6.0,69,+24.689,6051989,\N,\N,\N,\N,15,06/11/94,\N,osterreichring,Austria,47.2197,Disqualified,sarrazin,1975-11-02,French,renault
5500,5501,7,9,3,3,4.0,69,+1:09.648,6096948,\N,\N,\N,\N,15,06/11/94,\N,osterreichring,Austria,47.2197,Disqualified,marques,1976-01-19,Brazilian,bmw_sauber
5501,5502,15,10,4,4,3.0,69,+1:18.446,6105746,\N,\N,\N,\N,15,06/11/94,\N,osterreichring,Austria,47.2197,Disqualified,hakkinen,1968-09-28,Finnish,minardi
5502,5503,28,6,5,5,2.0,68,\N,\N,\N,\N,\N,\N,15,06/11/94,\N,osterreichring,Austria,47.2197,+2 Laps,larini,1964-03-19,Italian,toyota
5503,5504,30,4,6,6,1.0,68,\N,\N,\N,\N,\N,\N,15,06/11/94,\N,osterreichring,Austria,47.2197,+2 Laps,verstappen,1972-03-04,Dutch,bar
5504,5505,3,13,7,7,0.0,68,\N,\N,\N,\N,\N,\N,15,06/11/94,\N,osterreichring,Austria,47.2197,+2 Laps,sospiri,1966-10-07,Italian,lola
5505,5506,25,7,8,8,0.0,68,\N,\N,\N,\N,\N,\N,15,06/11/94,\N,osterreichring,Austria,47.2197,+2 Laps,mcnish,1969-12-29,British,forti
5506,5507,26,11,9,9,0.0,68,\N,\N,\N,\N,\N,\N,15,06/11/94,\N,osterreichring,Austria,47.2197,+2 Laps,pantano,1979-02-04,Italian,forti
5507,5508,27,16,10,10,0.0,68,\N,\N,\N,\N,\N,\N,15,06/11/94,\N,osterreichring,Austria,47.2197,+2 Laps,irvine,1965-11-10,British,toyota
5508,5509,10,8,11,11,0.0,68,\N,\N,\N,\N,\N,\N,15,06/11/94,\N,osterreichring,Austria,47.2197,+2 Laps,fontana,1975-01-20,Argentine,pacific
5509,5510,14,5,12,12,0.0,68,\N,\N,\N,\N,\N,\N,15,06/11/94,\N,osterreichring,Austria,47.2197,+2 Laps,ralf_schumacher,1975-06-30,German,minardi
5510,5511,4,14,13,13,0.0,68,\N,\N,\N,\N,\N,\N,15,06/11/94,\N,osterreichring,Austria,47.2197,+2 Laps,suzuki,1960-09-08,Japanese,lola
5511,5512,24,20,14,14,0.0,67,\N,\N,\N,\N,\N,\N,15,06/11/94,\N,osterreichring,Austria,47.2197,+3 Laps,beretta,1969-11-23,Monegasque,jaguar
5512,5513,23,17,15,15,0.0,67,\N,\N,\N,\N,\N,\N,15,06/11/94,\N,osterreichring,Austria,47.2197,+3 Laps,mansell,1953-08-08,British,jaguar
5513,5514,12,21,16,16,0.0,67,\N,\N,\N,\N,\N,\N,15,06/11/94,\N,osterreichring,Austria,47.2197,+3 Laps,damon_hill,1960-09-17,British,larrousse
5514,5515,9,19,17,17,0.0,66,\N,\N,\N,\N,\N,\N,15,06/11/94,\N,osterreichring,Austria,47.2197,+4 Laps,alboreto,1956-12-23,Italian,pacific
5515,5516,11,22,18,18,0.0,66,\N,\N,\N,\N,\N,\N,15,06/11/94,\N,osterreichring,Austria,47.2197,+4 Laps,fittipaldi,1971-01-18,Brazilian,larrousse
5516,5517,32,26,19,19,0.0,64,\N,\N,\N,\N,\N,\N,15,06/11/94,\N,osterreichring,Austria,47.2197,+6 Laps,martini,1961-04-23,Italian,team_lotus
5517,5518,2,3,\N,20,0.0,47,\N,\N,\N,\N,\N,\N,15,06/11/94,\N,osterreichring,Austria,47.2197,Radiator,boullion,1969-12-27,French,renault
5518,5519,31,25,\N,21,0.0,42,\N,\N,\N,\N,\N,\N,15,06/11/94,\N,osterreichring,Austria,47.2197,Gearbox,senna,1960-03-21,Brazilian,team_lotus
5519,5520,29,18,\N,22,0.0,37,\N,\N,\N,\N,\N,\N,15,06/11/94,\N,osterreichring,Austria,47.2197,Steering,gounon,1963-01-01,French,bar
5520,5521,20,23,\N,23,0.0,37,\N,\N,\N,\N,\N,\N,15,06/11/94,\N,osterreichring,Austria,47.2197,Underweight,brabham,1965-09-05,Australian,brabham
5521,5522,6,12,\N,24,0.0,15,\N,\N,\N,\N,\N,\N,15,06/11/94,\N,osterreichring,Austria,47.2197,Radiator,wilson,1978-07-31,British,brawn
5522,5523,19,24,\N,25,0.0,10,\N,\N,\N,\N,\N,\N,15,06/11/94,\N,osterreichring,Austria,47.2197,Transmission,lagorce,1968-09-01,French,brabham
